report_label,ticker,year,heading,canonical_section_code,calibration_decision,notes,source_review_flag,source_line
TJX 2021,TJX,2021,SOCIAL COMPLIANCE PROGRAM,social,use_for_splitter,matched calibrated ESG heading pattern,,948
TJX 2021,TJX,2021,EXTERNAL STAKEHOLDER ENGAGEMENT,governance,use_for_splitter,matched calibrated ESG heading pattern,,950
TJX 2021,TJX,2021,CONTINUOUS IMPROVEMENT,,manual_review,not matched to canonical ESG code; review before adding pattern,,951
TJX 2021,TJX,2021,FACTORY AUDITING,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,952
TJX 2021,TJX,2021,FACTORY AUDITING PROCESS,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,953
TJX 2021,TJX,2021,Corrective Action and Remediation:,,manual_review,not matched to canonical ESG code; review before adding pattern,,954
TJX 2021,TJX,2021,ENCOURAGING ENVIRONMENTAL RESPONSIBILITY,environmental,use_for_splitter,matched calibrated ESG heading pattern,,955
TJX 2021,TJX,2021,SOCIAL COMPLIANCE TRAINING,social,use_for_splitter,matched calibrated ESG heading pattern,,956
TJX 2021,TJX,2021,INTERNAL AND EXTERNAL TRAINING,,manual_review,not matched to canonical ESG code; review before adding pattern,contains_ocr_note,957
TJX 2021,TJX,2021,VENDOR CODE OF CONDUCT,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,958
TJX 2021,TJX,2021,TJX VENDOR CODE OF CONDUCT,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,959
TJX 2021,TJX,2021,SERVING OUR CUSTOMERS,,manual_review,not matched to canonical ESG code; review before adding pattern,,960
TJX 2021,TJX,2021,INFORMATION SECURITY AND PRIVACY,ethics_compliance,use_for_splitter,matched calibrated ESG heading pattern,,961
TJX 2021,TJX,2021,STAKEHOLDER ENGAGEMENT,governance,use_for_splitter,matched calibrated ESG heading pattern,,962
TJX 2021,TJX,2021,ENGAGING WITH OUR ASSOCIATES,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,963
TJX 2021,TJX,2021,ENGAGING WITH OUR CUSTOMERS,,manual_review,not matched to canonical ESG code; review before adding pattern,,964
TJX 2021,TJX,2021,ENGAGING WITH OUR INVESTORS,,manual_review,not matched to canonical ESG code; review before adding pattern,,965
TJX 2021,TJX,2021,SUPPLIER DIVERSITY,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,966
TJX 2021,TJX,2021,DIVERSE SUPPLIERS QUICKLY ADAPT TO PROVIDE PPE TO STORES,,manual_review,not matched to canonical ESG code; review before adding pattern,,967
TJX 2021,TJX,2021,SUPPLIER REQUIREMENTS,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,968
TJX 2021,TJX,2021,CERTIFICATION REQUIREMENTS,,manual_review,not matched to canonical ESG code; review before adding pattern,,969
TJX 2021,TJX,2021,OUR CORPORATE MEMBERSHIPS INCLUDE:,,manual_review,not matched to canonical ESG code; review before adding pattern,,970
TJX 2021,TJX,2021,CONTACTS,,manual_review,not matched to canonical ESG code; review before adding pattern,,971
TJX 2021,TJX,2021,GOVERNANCE,governance,use_for_splitter,matched calibrated ESG heading pattern,,972
TJX 2021,TJX,2021,Board of Directors,governance,use_for_splitter,matched calibrated ESG heading pattern,,973
TJX 2021,TJX,2021,DIRECTOR QUALIFICATIONS AND NOMINATIONS,,manual_review,not matched to canonical ESG code; review before adding pattern,,974
TJX 2021,TJX,2021,MEET OUR BOARD,governance,use_for_splitter,matched calibrated ESG heading pattern,,975
TJX 2021,TJX,2021,Executive Officers,,manual_review,not matched to canonical ESG code; review before adding pattern,,976
TJX 2021,TJX,2021,Corporate Governance Documents,governance,use_for_splitter,matched calibrated ESG heading pattern,,977
TJX 2021,TJX,2021,APPENDIX,appendix,use_for_splitter,matched calibrated ESG heading pattern,,978
TJX 2021,TJX,2021,TJX KEY ENVIRONMENTAL SUSTAINABILITY DATA AND METRICS,data_summary,use_for_splitter,matched calibrated ESG heading pattern,,979
TJX 2021,TJX,2021,SASB DISCLOSURE MATRIX,about_this_report,use_for_splitter,matched calibrated ESG heading pattern,,980
TJX 2021,TJX,2021,MULTILINE AND SPECIALTY RETAILERS & DISTRIBUTORS,,manual_review,not matched to canonical ESG code; review before adding pattern,,981
TJX 2021,TJX,2021,GRI DISCLOSURE MATRIX,about_this_report,use_for_splitter,matched calibrated ESG heading pattern,,982
TJX 2021,TJX,2021,UNITED NATIONS SUSTAINABLE GOALS DISCLOSURE MATRIX,,skip_generic_subheader,generic repeated subheader; keep inside parent ESG section,,983
TJX 2021,TJX,2021,ENDNOTES,,manual_review,not matched to canonical ESG code; review before adding pattern,,984
TJX 2023,TJX,2023,Letter From Ernie Herrman,,manual_review,not matched to canonical ESG code; review before adding pattern,,986
TJX 2023,TJX,2023,About Our Company,,manual_review,not matched to canonical ESG code; review before adding pattern,,987
TJX 2023,TJX,2023,Our Off-Price Business Model,,manual_review,not matched to canonical ESG code; review before adding pattern,,988
TJX 2023,TJX,2023,How We Approach Corporate Responsibility,,skip_generic_subheader,generic repeated subheader; keep inside parent ESG section,,989
TJX 2023,TJX,2023,Management and Oversight,governance,use_for_splitter,matched calibrated ESG heading pattern,,990
TJX 2023,TJX,2023,Stakeholder Engagement,governance,use_for_splitter,matched calibrated ESG heading pattern,,991
TJX 2023,TJX,2023,Engaging With Our Associates,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,992
TJX 2023,TJX,2023,Engaging With Our Customers,,manual_review,not matched to canonical ESG code; review before adding pattern,,993
TJX 2023,TJX,2023,Engaging With Our Shareholders,,manual_review,not matched to canonical ESG code; review before adding pattern,,994
TJX 2023,TJX,2023,Engaging With External Organizations,,manual_review,not matched to canonical ESG code; review before adding pattern,,995
TJX 2023,TJX,2023,Information Security and Privacy,ethics_compliance,use_for_splitter,matched calibrated ESG heading pattern,,996
TJX 2023,TJX,2023,Recognition,,manual_review,not matched to canonical ESG code; review before adding pattern,,997
TJX 2023,TJX,2023,WORKPLACE,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,998
TJX 2023,TJX,2023,Associates Bring Our Business to Life,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,999
TJX 2023,TJX,2023,Recruitment,,manual_review,not matched to canonical ESG code; review before adding pattern,,1000
TJX 2023,TJX,2023,Building a More Diverse Workplace Is a Priority,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1001
TJX 2023,TJX,2023,On-Campus Recruiting: From Their Campus to Ours,,manual_review,not matched to canonical ESG code; review before adding pattern,,1002
TJX 2023,TJX,2023,Proudly Hiring Those Who Have Served in the U.S. Military,,manual_review,not matched to canonical ESG code; review before adding pattern,,1003
TJX 2023,TJX,2023,Creating Personal and Professional Opportunities,,manual_review,not matched to canonical ESG code; review before adding pattern,,1005
TJX 2023,TJX,2023,Making A Difference: Supporting Young People Through The Prince’s Trust’s Programs,,manual_review,not matched to canonical ESG code; review before adding pattern,,1006
TJX 2023,TJX,2023,Development,,manual_review,not matched to canonical ESG code; review before adding pattern,,1009
TJX 2023,TJX,2023,Development Programs,,manual_review,not matched to canonical ESG code; review before adding pattern,,1010
TJX 2023,TJX,2023,Merchant Training and TJX University,,manual_review,not matched to canonical ESG code; review before adding pattern,,1011
TJX 2023,TJX,2023,External Partnerships,,manual_review,not matched to canonical ESG code; review before adding pattern,,1013
TJX 2023,TJX,2023,Our Commitment To Inclusion & Diversity,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1014
TJX 2023,TJX,2023,Global I&D Strategies,,manual_review,not matched to canonical ESG code; review before adding pattern,,1015
TJX 2023,TJX,2023,Increase the Representation of Diverse Associates Along our Talent Pipeline,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1016
TJX 2023,TJX,2023,"Equip Leaders with the Tools to Support Difference with Awareness, Fairness, Sensitivity, and Transparency",,manual_review,not matched to canonical ESG code; review before adding pattern,,1018
TJX 2023,TJX,2023,"Empower Associates to Integrate Inclusive Behaviors, Language, and Practices in How We Work Together and Understand our Role and Responsibility in Inclusion",,manual_review,not matched to canonical ESG code; review before adding pattern,sentence_like_review,1020
TJX 2023,TJX,2023,Championing Inclusion,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1023
TJX 2023,TJX,2023,Our Diverse Workforce,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1024
TJX 2023,TJX,2023,Pay Equity,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1025
TJX 2023,TJX,2023,Health & Well-Being,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1026
TJX 2023,TJX,2023,COMMUNITIES,community,use_for_splitter,matched calibrated ESG heading pattern,,1027
TJX 2023,TJX,2023,Helping Build Better Futures,,manual_review,not matched to canonical ESG code; review before adding pattern,,1028
TJX 2023,TJX,2023,Our Approach to Giving Back,community,use_for_splitter,matched calibrated ESG heading pattern,,1029
TJX 2023,TJX,2023,Standing for Racial Justice and Creating Opportunities,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1030
TJX 2023,TJX,2023,Commitment to Support Ukraine,,manual_review,not matched to canonical ESG code; review before adding pattern,,1032
TJX 2023,TJX,2023,Disaster Relief,community,use_for_splitter,matched calibrated ESG heading pattern,,1033
TJX 2023,TJX,2023,Basic Needs,,manual_review,not matched to canonical ESG code; review before adding pattern,,1034
TJX 2023,TJX,2023,"Making A Difference: Providing Warmth, Confidence, and Hope",,manual_review,not matched to canonical ESG code; review before adding pattern,,1035
TJX 2023,TJX,2023,Education & Training,,manual_review,not matched to canonical ESG code; review before adding pattern,,1037
TJX 2023,TJX,2023,Making A Difference: The Gift of a Strong Start,,manual_review,not matched to canonical ESG code; review before adding pattern,,1038
TJX 2023,TJX,2023,Healthcare Research,,manual_review,not matched to canonical ESG code; review before adding pattern,,1039
TJX 2023,TJX,2023,Making A Difference: Supporting Local Charities,,manual_review,not matched to canonical ESG code; review before adding pattern,,1040
TJX 2023,TJX,2023,Zöe’s Place,,manual_review,not matched to canonical ESG code; review before adding pattern,,1041
TJX 2023,TJX,2023,Empowering Women,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1042
TJX 2023,TJX,2023,Making A Difference: Supporting Canadian Women Through Alice House,,manual_review,not matched to canonical ESG code; review before adding pattern,,1043
TJX 2023,TJX,2023,Our Support Includes:,,manual_review,not matched to canonical ESG code; review before adding pattern,,1044
TJX 2023,TJX,2023,Environmental Sustainability,environmental,use_for_splitter,matched calibrated ESG heading pattern,,1045
TJX 2023,TJX,2023,Environmentally Responsible. Smart for Business.,,manual_review,not matched to canonical ESG code; review before adding pattern,,1046
TJX 2023,TJX,2023,Climate and Energy,climate,use_for_splitter,matched calibrated ESG heading pattern,,1047
TJX 2023,TJX,2023,FY23 Climate and Energy Metrics,data_summary,use_for_splitter,matched calibrated ESG heading pattern,,1048
TJX 2023,TJX,2023,GHG Emissions,emissions,use_for_splitter,matched calibrated ESG heading pattern,,1050
TJX 2023,TJX,2023,Renewable Energy,energy,use_for_splitter,matched calibrated ESG heading pattern,,1051
TJX 2023,TJX,2023,Reducing Emissions: In Our Own Operations,emissions,use_for_splitter,matched calibrated ESG heading pattern,,1052
TJX 2023,TJX,2023,Energy Efficiency,energy,use_for_splitter,matched calibrated ESG heading pattern,,1054
TJX 2023,TJX,2023,Renewable and Low-Carbon Energy,energy,use_for_splitter,matched calibrated ESG heading pattern,,1055
TJX 2023,TJX,2023,Offsetting,,manual_review,not matched to canonical ESG code; review before adding pattern,,1056
TJX 2023,TJX,2023,Transportation and Fuel,,manual_review,not matched to canonical ESG code; review before adding pattern,,1057
TJX 2023,TJX,2023,Building Green,,manual_review,not matched to canonical ESG code; review before adding pattern,,1058
TJX 2023,TJX,2023,Reducing Emissions: In Our Value Chain,emissions,use_for_splitter,matched calibrated ESG heading pattern,,1059
TJX 2023,TJX,2023,Estimating Scope 3 Emissions,emissions,use_for_splitter,matched calibrated ESG heading pattern,,1061
TJX 2023,TJX,2023,Transportation and Fuel (Scope 3),emissions,use_for_splitter,matched calibrated ESG heading pattern,,1062
TJX 2023,TJX,2023,Third-Party Verification and Assurance of Emissions Data,appendix,use_for_splitter,matched calibrated ESG heading pattern,,1063
TJX 2023,TJX,2023,Efforts That Help Support Ecosystems,,manual_review,not matched to canonical ESG code; review before adding pattern,,1066
TJX 2023,TJX,2023,Waste Management,waste,use_for_splitter,matched calibrated ESG heading pattern,,1067
TJX 2023,TJX,2023,FY23 Waste Metrics,data_summary,use_for_splitter,matched calibrated ESG heading pattern,,1068
TJX 2023,TJX,2023,Maximizing Reuse and Recycling in Our Operations,waste,use_for_splitter,matched calibrated ESG heading pattern,,1069
TJX 2023,TJX,2023,Operational Highlights Across Our Geographies:,,skip_generic_subheader,generic repeated subheader; keep inside parent ESG section,,1071
TJX 2023,TJX,2023,Decreasing Single-Use Plastics,,manual_review,not matched to canonical ESG code; review before adding pattern,,1073
TJX 2023,TJX,2023,Reducing Plastic in Our Operations,,manual_review,not matched to canonical ESG code; review before adding pattern,,1074
TJX 2023,TJX,2023,Merchandise and Packaging Programs,waste,use_for_splitter,matched calibrated ESG heading pattern,,1075
TJX 2023,TJX,2023,Reducing Water Consumption,water,use_for_splitter,matched calibrated ESG heading pattern,,1076
TJX 2023,TJX,2023,The Multiple Lives of a Cardboard Box,,manual_review,not matched to canonical ESG code; review before adding pattern,,1077
TJX 2023,TJX,2023,Responsible Business,governance,use_for_splitter,matched calibrated ESG heading pattern,,1078
TJX 2023,TJX,2023,Delivering Real Value to the World,,manual_review,not matched to canonical ESG code; review before adding pattern,,1079
TJX 2023,TJX,2023,Responsible Sourcing,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1080
TJX 2023,TJX,2023,Global Social Compliance Program,social,use_for_splitter,matched calibrated ESG heading pattern,,1081
TJX 2023,TJX,2023,Sustainable Products and Packaging,waste,use_for_splitter,matched calibrated ESG heading pattern,,1082
TJX 2023,TJX,2023,Chemicals Management,environmental,use_for_splitter,matched calibrated ESG heading pattern,,1083
TJX 2023,TJX,2023,Program Development,,manual_review,not matched to canonical ESG code; review before adding pattern,,1084
TJX 2023,TJX,2023,Initiatives Within Our Business Operations,,manual_review,not matched to canonical ESG code; review before adding pattern,,1085
TJX 2023,TJX,2023,Merchandise and Packaging Initiatives,waste,use_for_splitter,matched calibrated ESG heading pattern,,1086
TJX 2023,TJX,2023,"Industry, Expert, and Internal Collaboration",,manual_review,not matched to canonical ESG code; review before adding pattern,,1087
TJX 2023,TJX,2023,Additional Responsible Sourcing Practices,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1088
TJX 2023,TJX,2023,Conflict Minerals,,manual_review,not matched to canonical ESG code; review before adding pattern,,1089
TJX 2023,TJX,2023,Fur Practices,,manual_review,not matched to canonical ESG code; review before adding pattern,,1090
TJX 2023,TJX,2023,Global Social Compliance,social,use_for_splitter,matched calibrated ESG heading pattern,,1091
TJX 2023,TJX,2023,Vendor Code of Conduct:,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1092
TJX 2023,TJX,2023,Factory Auditing,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1093
TJX 2023,TJX,2023,Audit Reports,,manual_review,not matched to canonical ESG code; review before adding pattern,,1094
TJX 2023,TJX,2023,Auditing Process,,manual_review,not matched to canonical ESG code; review before adding pattern,,1095
TJX 2023,TJX,2023,Social Compliance Training,social,use_for_splitter,matched calibrated ESG heading pattern,,1096
TJX 2023,TJX,2023,Vendor Code of Conduct,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1097
TJX 2023,TJX,2023,Supplier Diversity,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1098
TJX 2023,TJX,2023,Certification and Registration,,manual_review,not matched to canonical ESG code; review before adding pattern,,1099
TJX 2023,TJX,2023,Governance,governance,use_for_splitter,matched calibrated ESG heading pattern,,1100
TJX 2023,TJX,2023,Director Qualifications and Nominations,,manual_review,not matched to canonical ESG code; review before adding pattern,,1101
TJX 2023,TJX,2023,Board Diversity,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1102
TJX 2023,TJX,2023,Meet Our Board,governance,use_for_splitter,matched calibrated ESG heading pattern,,1103
TJX 2023,TJX,2023,Board Committees,governance,use_for_splitter,matched calibrated ESG heading pattern,,1104
TJX 2023,TJX,2023,Corporate Governance Documents,governance,use_for_splitter,matched calibrated ESG heading pattern,,1105
TJX 2023,TJX,2023,Reporting & Disclosures,,skip_generic_subheader,generic repeated subheader; keep inside parent ESG section,,1106
TJX 2023,TJX,2023,About This Report,about_this_report,use_for_splitter,matched calibrated ESG heading pattern,,1107
TJX 2023,TJX,2023,Data Tables,,manual_review,not matched to canonical ESG code; review before adding pattern,,1108
TJX 2023,TJX,2023,SASB Disclosure Matrix,about_this_report,use_for_splitter,matched calibrated ESG heading pattern,,1109
TJX 2023,TJX,2023,United Nations Sustainable Development Goals Disclosure Matrix,,skip_generic_subheader,generic repeated subheader; keep inside parent ESG section,,1110
TJX 2023,TJX,2023,EEO-1 Report (2022),,manual_review,not matched to canonical ESG code; review before adding pattern,,1112
TJX 2023,TJX,2023,Endnotes,,manual_review,not matched to canonical ESG code; review before adding pattern,,1113
TJX 2023,TJX,2023,Forward Looking Statement,,manual_review,not matched to canonical ESG code; review before adding pattern,,1114
TJX 2025,TJX,2025,A Message From Our CEO and President,ceo_letter,use_for_splitter,matched calibrated ESG heading pattern,,1116
TJX 2025,TJX,2025,About Our Company,,manual_review,not matched to canonical ESG code; review before adding pattern,,1117
TJX 2025,TJX,2025,Our Approach to Corporate Responsibility,,skip_generic_subheader,generic repeated subheader; keep inside parent ESG section,,1118
TJX 2025,TJX,2025,Management & Oversight,governance,use_for_splitter,matched calibrated ESG heading pattern,,1119
TJX 2025,TJX,2025,Stakeholder Engagement,governance,use_for_splitter,matched calibrated ESG heading pattern,,1120
TJX 2025,TJX,2025,Engaging With Our Associates,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1121
TJX 2025,TJX,2025,Engaging With Our Customers,,manual_review,not matched to canonical ESG code; review before adding pattern,,1122
TJX 2025,TJX,2025,Engaging With Our Shareholders,,manual_review,not matched to canonical ESG code; review before adding pattern,,1123
TJX 2025,TJX,2025,Engaging With External Organizations,,manual_review,not matched to canonical ESG code; review before adding pattern,,1124
TJX 2025,TJX,2025,FY25 Highlights1,,manual_review,not matched to canonical ESG code; review before adding pattern,,1125
TJX 2025,TJX,2025,Recognition,,manual_review,not matched to canonical ESG code; review before adding pattern,,1126
TJX 2025,TJX,2025,Workplace,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1127
TJX 2025,TJX,2025,Associates Bring Our Business to Life,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1128
TJX 2025,TJX,2025,Culture & Engagement,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1129
TJX 2025,TJX,2025,Championing Our Culture,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1130
TJX 2025,TJX,2025,Fostering Our Culture for Long-Term Success,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1131
TJX 2025,TJX,2025,Recruitment & Development,,manual_review,not matched to canonical ESG code; review before adding pattern,,1132
TJX 2025,TJX,2025,Building a More Diverse Workplace is a Priority,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1133
TJX 2025,TJX,2025,Early in Career & Campus Recruiting,,manual_review,not matched to canonical ESG code; review before adding pattern,,1134
TJX 2025,TJX,2025,Proudly Hiring Those Who Have Served in the U.S. Military,,manual_review,not matched to canonical ESG code; review before adding pattern,,1135
TJX 2025,TJX,2025,Creating Personal & Professional Opportunities,,manual_review,not matched to canonical ESG code; review before adding pattern,,1137
TJX 2025,TJX,2025,Focus on Development,,manual_review,not matched to canonical ESG code; review before adding pattern,,1138
TJX 2025,TJX,2025,Our Approach to Development,,skip_generic_subheader,generic repeated subheader; keep inside parent ESG section,,1139
TJX 2025,TJX,2025,Development Programs,,manual_review,not matched to canonical ESG code; review before adding pattern,,1140
TJX 2025,TJX,2025,Leadership Development,,manual_review,not matched to canonical ESG code; review before adding pattern,,1141
TJX 2025,TJX,2025,Merchant Training & TJX University,,manual_review,not matched to canonical ESG code; review before adding pattern,,1142
TJX 2025,TJX,2025,Spotlight: “Get Into” Programs,,manual_review,not matched to canonical ESG code; review before adding pattern,,1143
TJX 2025,TJX,2025,Inclusion & Diversity,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1144
TJX 2025,TJX,2025,Global Priorities,,manual_review,not matched to canonical ESG code; review before adding pattern,,1145
TJX 2025,TJX,2025,"Empower Associates to Integrate Inclusive Behaviors, Language, & Practices in How We Work Together & Understand Our Role & Responsibility in Inclusion",,manual_review,not matched to canonical ESG code; review before adding pattern,sentence_like_review,1146
TJX 2025,TJX,2025,Championing Inclusion,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1149
TJX 2025,TJX,2025,Our Diverse Workforce,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1150
TJX 2025,TJX,2025,Health & Well-Being,human_capital,use_for_splitter,matched calibrated ESG heading pattern,,1151
TJX 2025,TJX,2025,Communities,community,use_for_splitter,matched calibrated ESG heading pattern,,1152
TJX 2025,TJX,2025,Helping Build Better Futures,,manual_review,not matched to canonical ESG code; review before adding pattern,,1153
TJX 2025,TJX,2025,Our Approach to Giving Back,community,use_for_splitter,matched calibrated ESG heading pattern,,1154
TJX 2025,TJX,2025,Other Ways We Give,,manual_review,not matched to canonical ESG code; review before adding pattern,,1155
TJX 2025,TJX,2025,Our Cause Marketing & In-Store Support Includes:,,manual_review,not matched to canonical ESG code; review before adding pattern,,1156
TJX 2025,TJX,2025,Basic Needs,,manual_review,not matched to canonical ESG code; review before adding pattern,,1157
TJX 2025,TJX,2025,Education & Training,,manual_review,not matched to canonical ESG code; review before adding pattern,,1158
TJX 2025,TJX,2025,Patient Care & Research,,manual_review,not matched to canonical ESG code; review before adding pattern,,1159
TJX 2025,TJX,2025,Empowering Women,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1160
TJX 2025,TJX,2025,Environmental Sustainability,environmental,use_for_splitter,matched calibrated ESG heading pattern,,1161
TJX 2025,TJX,2025,Environmentally Responsible. Smart for Business.,,manual_review,not matched to canonical ESG code; review before adding pattern,,1162
TJX 2025,TJX,2025,Climate & Energy,climate,use_for_splitter,matched calibrated ESG heading pattern,,1163
TJX 2025,TJX,2025,Progress Against Climate & Energy Goals,climate,use_for_splitter,matched calibrated ESG heading pattern,,1164
TJX 2025,TJX,2025,Emissions In Our Own Operations,emissions,use_for_splitter,matched calibrated ESG heading pattern,,1165
TJX 2025,TJX,2025,Energy Efficiency,energy,use_for_splitter,matched calibrated ESG heading pattern,,1166
TJX 2025,TJX,2025,Renewable & Low-Carbon Energy,energy,use_for_splitter,matched calibrated ESG heading pattern,,1167
TJX 2025,TJX,2025,Transportation & Fuel (Scope 1),emissions,use_for_splitter,matched calibrated ESG heading pattern,,1168
TJX 2025,TJX,2025,Building Green,,manual_review,not matched to canonical ESG code; review before adding pattern,,1169
TJX 2025,TJX,2025,Emissions In Our Value Chain,emissions,use_for_splitter,matched calibrated ESG heading pattern,,1170
TJX 2025,TJX,2025,Estimating Scope 3 Emissions,emissions,use_for_splitter,matched calibrated ESG heading pattern,,1171
TJX 2025,TJX,2025,Transportation & Fuel (Scope 3),emissions,use_for_splitter,matched calibrated ESG heading pattern,,1172
TJX 2025,TJX,2025,Additional Environmental Sustainability Initiatives,environmental,use_for_splitter,matched calibrated ESG heading pattern,,1173
TJX 2025,TJX,2025,Climate Data Reporting & Third-Party Assurance,appendix,use_for_splitter,matched calibrated ESG heading pattern,,1174
TJX 2025,TJX,2025,Spotlight: Engaging Associates in Support of the Environment,,manual_review,not matched to canonical ESG code; review before adding pattern,,1176
TJX 2025,TJX,2025,Waste Management,waste,use_for_splitter,matched calibrated ESG heading pattern,,1178
TJX 2025,TJX,2025,Progress Against Waste Diversion Goal,waste,use_for_splitter,matched calibrated ESG heading pattern,,1179
TJX 2025,TJX,2025,Progress Toward Waste Diversion Goal,waste,use_for_splitter,matched calibrated ESG heading pattern,,1180
TJX 2025,TJX,2025,Reuse & Recycling in Our Operations,waste,use_for_splitter,matched calibrated ESG heading pattern,,1181
TJX 2025,TJX,2025,Single-Use Plastics,,manual_review,not matched to canonical ESG code; review before adding pattern,,1182
TJX 2025,TJX,2025,Water Consumption,water,use_for_splitter,matched calibrated ESG heading pattern,,1183
TJX 2025,TJX,2025,Spotlight: Partnerships to Address Waste,waste,use_for_splitter,matched calibrated ESG heading pattern,,1184
TJX 2025,TJX,2025,Responsible Sourcing,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1185
TJX 2025,TJX,2025,Valuing Ethical Operations,,manual_review,not matched to canonical ESG code; review before adding pattern,,1186
TJX 2025,TJX,2025,Global Social Compliance,social,use_for_splitter,matched calibrated ESG heading pattern,,1187
TJX 2025,TJX,2025,Factory Auditing,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1188
TJX 2025,TJX,2025,Auditing Process,,manual_review,not matched to canonical ESG code; review before adding pattern,,1189
TJX 2025,TJX,2025,Corrective Action & Remediation,,manual_review,not matched to canonical ESG code; review before adding pattern,,1190
TJX 2025,TJX,2025,Encouraging Compliance with Environmental Laws,environmental,use_for_splitter,matched calibrated ESG heading pattern,,1191
TJX 2025,TJX,2025,Social Compliance Training,social,use_for_splitter,matched calibrated ESG heading pattern,,1192
TJX 2025,TJX,2025,Vendor Code of Conduct,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1193
TJX 2025,TJX,2025,Sustainable Sourcing,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1194
TJX 2025,TJX,2025,Sustainable Products & Packaging,waste,use_for_splitter,matched calibrated ESG heading pattern,,1195
TJX 2025,TJX,2025,Chemicals Management,environmental,use_for_splitter,matched calibrated ESG heading pattern,,1197
TJX 2025,TJX,2025,Supplier Diversity,diversity_equity_inclusion,use_for_splitter,matched calibrated ESG heading pattern,,1198
TJX 2025,TJX,2025,Spotlight: Quantum Installation Group,,manual_review,not matched to canonical ESG code; review before adding pattern,,1199
TJX 2025,TJX,2025,Supplier Requirements,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1200
TJX 2025,TJX,2025,Certification & Registration For Diverse-Owned Businesses16,,manual_review,not matched to canonical ESG code; review before adding pattern,,1201
TJX 2025,TJX,2025,Corporate Memberships,,manual_review,not matched to canonical ESG code; review before adding pattern,,1203
TJX 2025,TJX,2025,Supplier Registration,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1204
TJX 2025,TJX,2025,Governance & Integrity,governance,use_for_splitter,matched calibrated ESG heading pattern,,1205
TJX 2025,TJX,2025,Operating With Integrity,,manual_review,not matched to canonical ESG code; review before adding pattern,,1206
TJX 2025,TJX,2025,Human Rights,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1207
TJX 2025,TJX,2025,Human Rights in Our Operations,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1208
TJX 2025,TJX,2025,Global Code of Conduct,ethics_compliance,use_for_splitter,matched calibrated ESG heading pattern,,1209
TJX 2025,TJX,2025,Open Door Philosophy,,manual_review,not matched to canonical ESG code; review before adding pattern,,1211
TJX 2025,TJX,2025,Human Rights in Our Supply Chain,supply_chain_ethics,use_for_splitter,matched calibrated ESG heading pattern,,1212
TJX 2025,TJX,2025,Global Social Compliance Program,social,use_for_splitter,matched calibrated ESG heading pattern,,1213
